LA code,loneills_2018,All Ages,meds,old%,young%
E06000001,-0.5427612888784745,7819.666666666667,40.91465421415329,0.19242519131347038,0.2911512385949429
E06000002,0.57580026659768,7472.833333333333,38.02296492069981,0.17332361462786225,0.32561581406849255
E06000003,0.6492659247524394,7222.526315789473,44.31592560788675,0.227441976835674,0.2725328920629762
E06000004,0.635474494702919,8225.791666666666,41.91437943343715,0.19832106772947788,0.28218718886608257
E06000005,0.967079455657258,7160.133333333333,42.79504812025278,0.20448696614903658,0.277309435365444
E06000006,-0.561738971461398,8109.9375,40.817903225602606,0.18937533406543314,0.294508341513346
E06000007,0.11980353242098765,8375.88,43.22405177226191,0.19867765789828162,0.27540414687201303
E06000008,-0.6547419701582997,8335.0,37.21113106605277,0.15060963780126335,0.33856461121827364
E06000009,-0.4719562069533489,7283.210526315789,42.85342282695942,0.20291732645681465,0.2865517099618846
E06000010,-0.4659581244909339,8097.6875,36.94646160928529,0.15977611249260212,0.3193547359737866
E06000011,-1.090588172954776,7981.418604651163,49.00701588913312,0.26584677383981153,0.2417824042798808
E06000012,-0.7818582895480646,6928.869565217391,42.22484500023272,0.20757065542638992,0.2852088910625689
E06000013,-0.545969433988288,7510.782608695652,44.281485955996835,0.2175862617565882,0.27114803385943337
E06000014,-0.21082170213685023,8792.166666666666,39.90567334136421,0.19802189094444,0.3121610280759795
E06000015,-1.279646820479617,8284.322580645161,38.61214120705045,0.17489005905395322,0.32269629417024503
E06000016,-0.7656396602020562,9568.54054054054,33.334291569536916,0.12904535736239878,0.3727325202235069
E06000017,0.35599083254798036,8095.2,47.114007473299004,0.25574458522958476,0.24795936001930433
E06000018,-0.9155720657820737,8871.0,33.24898492886449,0.1285235092347025,0.3851181228080951
E06000019,-0.340424154883256,8418.04347826087,46.861945768393745,0.25143429597001743,0.24870129357398815
E06000020,-0.031203043130106512,7883.565217391304,40.473739145897824,0.18279681021810854,0.30785616098797813
E06000021,-0.2068210368116606,7547.705882352941,39.07224131858252,0.1794661907046456,0.31233110340397735
E06000022,0.7804356322465578,7272.481481481482,38.41877669319796,0.19006703904170608,0.32409756060566325
E06000023,1.3342496201904215,8030.521739130435,35.00816884402395,0.14728849362102586,0.32174393950132446
E06000024,1.0801411643620666,8291.307692307691,46.184980242739556,0.2452098107533945,0.2633134579866565
E06000025,0.11859788458531657,8994.25,41.71166825782824,0.19934646990215604,0.28338049551337774
E06000026,-0.15033287380473256,8026.103448275862,40.30740154955555,0.19410612151956236,0.3065688971861237
E06000027,-0.6650010166619601,8012.823529411765,48.600735965785894,0.27540719466334784,0.2445712978995975
E06000028,-0.7102899761777557,8462.826086956522,40.520097223236924,0.1925934732026529,0.3048684625185116
E06000029,-0.3209655860207745,8432.888888888889,44.20959352109277,0.22897258284995603,0.2694828484368329
E06000030,0.3479521383999852,8254.851851851852,40.656267885937815,0.1648605541981956,0.297106309996554
E06000031,0.43589108427601997,9210.272727272728,38.4538953086095,0.16071879516174623,0.3199562987969802
E06000032,-0.7338581584843288,10168.0,35.78234515803222,0.1352938124816352,0.34596306855789205
E06000033,1.621806687339713,10609.25,42.87599247896526,0.20492967226347836,0.27990259856211125
E06000034,-0.6485630602318938,9238.473684210527,38.087180151224366,0.14815302196031424,0.3228571366881407
E06000035,0.7063060958960985,7345.8421052631575,39.00258046224967,0.16655132582796722,0.30995416797115966
E06000036,0.24569215118618137,8277.666666666666,39.830574627455185,0.15436392010281666,0.3013569716485539
E06000037,0.09858687732452211,7202.954545454545,43.67628837793709,0.19814109131258764,0.2876039781327798
E06000038,-0.21198695462837996,8907.611111111111,36.33449193559374,0.1359227047787462,0.3384540180351701
E06000039,-1.332288546391278,10684.07142857143,34.94837741371173,0.10471122322777922,0.36152502070395975
E06000040,0.5106851086881103,8404.055555555555,42.33873543571196,0.18866054460402285,0.29252925000179253
E06000041,-0.4543751196058576,8697.25,41.503212938321475,0.17863952596074462,0.3008027341291773
E06000042,-0.0682637176832794,8443.84375,38.963782359814154,0.1551641844149923,0.31370852092942736
E06000043,1.5010114324680195,8840.545454545454,36.38928461430821,0.13805810029218024,0.3178086847460925
E06000044,0.34283936271304327,8587.68,35.315652693328765,0.14823646912496477,0.3376836762721354
E06000045,0.3661358907548005,7902.25,33.95351037696763,0.14232488267889068,0.3549857462774279
E06000046,0.8432062623202136,7905.333333333333,50.31825329706479,0.2895588209323867,0.23417208881642926
E06000047,-0.012431705874056207,8078.015151515152,43.62634775920354,0.2140764615440285,0.27593725844920025
E06000049,-0.0721017419002089,7581.705882352941,45.97647514098253,0.23387005568751343,0.261008649950022
E06000050,0.04441733898992606,7315.382978723404,44.17657911239619,0.21963178806398523,0.27420200854992544
E06000051,0.02181997913172087,8343.97435897436,47.57109020010058,0.25352765865498295,0.24551509002233074
E06000052,-0.03606999174553253,7823.157142857143,47.50856002573911,0.25867018361218713,0.25818172267809697
E06000053,-1.6378666048999988,2226.0,48.286764705882355,0.2771787960467206,0.22731356693620844
E06000054,1.3751578372419746,8130.1612903225805,45.533029922849465,0.2276444722719478,0.26578855606433255
E06000055,-0.2942025657878126,8734.35,41.26687428959102,0.1854178510270414,0.3026649279539613
E06000056,0.2630585264920966,8912.0,41.37843595535469,0.18444309923138705,0.2832320616746924
E06000057,-0.6852963158811084,8095.5,47.98509930244829,0.2521952148633508,0.2433497026433306
E07000004,0.4740033307329166,8618.791666666666,40.81900758692724,0.17268922724705835,0.2954806242812386
E07000005,0.8771468990659197,8018.25,44.876654139959875,0.2155118017713308,0.2874809233257581
E07000006,0.005941288527048658,8809.125,44.79026857265262,0.21619691825661605,0.2742143411090547
E07000007,-0.5530505075333375,7544.217391304348,42.45105571687697,0.19752494440515672,0.2996745999583616
E07000008,2.346875629519993,9779.333333333334,31.61982639133824,0.13345758626720997,0.3964107969249917
E07000009,0.4184305045073195,9017.2,44.007122458371846,0.21321981272731733,0.2754001191611091
E07000010,-0.04886067325855326,9280.0,45.323707109223,0.2382946719671003,0.2648452428255329
E07000011,0.5191356632134068,8135.681818181818,43.9545943834406,0.20985680120570482,0.2662944160503743
E07000012,0.712881781953375,8045.2,43.361355380227266,0.20073008028692998,0.2803248680103547
E07000026,0.16246166698322653,8152.583333333333,47.47309983711375,0.2494926458618186,0.24826056830418655
E07000027,0.4955505455531891,6672.6,44.00443169829149,0.2183074250961063,0.27086297717812857
E07000028,0.1890746344387688,8348.0,44.812825589670105,0.22377295851666104,0.26647666594963587
E07000029,-0.7053632161440714,8505.125,46.63385115867677,0.2314289824913044,0.2513539198363285
E07000030,0.1752402496636389,7679.142857142857,50.542991796341816,0.2714867302512247,0.2263832410827685
E07000031,0.2504827418037161,7493.214285714285,51.222930279013596,0.2898303659906409,0.228102406820679
E07000032,-0.7747695235758362,8051.8125,45.535530566889285,0.22674925807066995,0.25165611911936664
E07000033,-0.216892907886161,8130.5,43.134073457585345,0.20214375688166752,0.26964881920095557
E07000034,0.06276112838886963,8071.538461538462,44.30935398253663,0.21598853474940066,0.2605359402428695
E07000035,-0.36120023490489117,7242.2,50.88620863237268,0.2770742142101255,0.22691568930651548
E07000036,-0.28900566533342215,7688.8,43.585142098277224,0.20936545278186874,0.26605189646473987
E07000037,-0.6419343000100385,8421.181818181818,45.169393564299526,0.21253585898070346,0.2579159607904735
E07000038,-0.11674041911304953,7862.7692307692305,47.44784736288249,0.254804807192403,0.24379068668042064
E07000039,-1.3568728506191932,9126.333333333334,42.25323953723241,0.18671972799802025,0.2783291207214125
E07000040,0.23934968168938248,7404.0,51.6022803091959,0.3169865831447711,0.2266062214896715
E07000041,1.3701453495537412,8888.866666666667,35.40727943011441,0.16548731478993878,0.33851660788233295
E07000042,-0.5062086465635193,7571.818181818182,45.980125808475506,0.23751027849230438,0.27034399979044965
E07000043,-0.6831404553038679,7012.142857142857,47.86922866591209,0.25944506814837986,0.24970260630684935
E07000044,-0.30064836788576227,7328.833333333333,51.513236569762334,0.2931541376756608,0.22895956075006843
E07000045,-0.05021129733635211,7107.315789473684,49.08455971957259,0.27141738603857996,0.2376445903264799
E07000046,-1.0045280162562669,7635.444444444444,51.016054185538295,0.28891290739592757,0.22887369590687653
E07000047,-0.16561916303630442,8019.857142857143,51.320297572872164,0.2866477690450571,0.22619533100456865
E07000048,-0.5156535537469985,7221.714285714285,51.22301049624563,0.3172429989032249,0.23070185329271356
E07000049,-0.7184542088893319,7615.833333333333,51.86189294945151,0.31417254014739054,0.22992765814578897
E07000050,0.1147278680576674,8837.375,48.570591601333,0.2707771396077011,0.24730536038010437
E07000051,-0.11542295406952718,7849.0,50.314791893872325,0.288684889371071,0.23474279448058932
E07000052,-0.3546097160394928,8678.75,53.049963638550985,0.3197536191010445,0.2176997486442611
E07000053,-0.5182603465737654,7384.777777777777,48.5403767766476,0.26020896381491165,0.24818971343476828
E07000061,1.108619416653354,7948.0,46.09955577795127,0.2556786739176757,0.26532135687952374
E07000062,2.7466108424779554,8414.0,42.74426891141283,0.20149067568389822,0.2803255992520153
E07000063,1.0080515066473066,7963.461538461538,47.32015518695627,0.2573195326811309,0.2575637089644062
E07000064,1.9054777905820734,8792.363636363636,52.461997115616775,0.32348829299281834,0.22437209158517948
E07000065,1.6548327849139413,7749.190476190476,48.45928149727073,0.2612224986730424,0.25071119045293916
E07000066,-0.21815451907212557,8525.363636363636,39.55272513257944,0.17599311945506343,0.3051674587679045
E07000067,0.39759802014479995,8505.055555555555,43.35433948643408,0.2079675555114531,0.27775900961726774
E07000068,0.4397621413965223,8582.444444444445,43.46800737668715,0.20589835083032487,0.27609045098076684
E07000069,0.9112515596353311,7543.666666666667,46.48848521898319,0.25734935975679,0.2621640232635442
E07000070,0.8509933042293018,8549.952380952382,42.3434590446551,0.19896202293827248,0.28083005364766445
E07000071,0.7631772862982268,9860.0,40.14211432257883,0.18716602137488073,0.30550836253203184
E07000072,1.1005701290189605,7775.0,42.663387355247146,0.19953548951129121,0.2787367448752943
E07000073,0.4986729979316475,7934.545454545455,37.36831487455996,0.15534346202194252,0.3185841818877065
E07000074,1.1478609102805342,8175.125,48.82388428908506,0.25629781515157307,0.2481373639269038
E07000075,1.471320571924701,8762.7,45.541553474203724,0.23319238975202694,0.2624184424377391
E07000076,0.3891688206910795,8186.277777777777,49.79545596476336,0.2972707417505541,0.24783596979658304
E07000077,0.29566261345514117,10306.555555555555,43.71071981217967,0.19833955358289582,0.2828769621671216
E07000078,1.7996748278518142,7736.2,41.45405057121772,0.20536418321665198,0.28681608808792897
E07000079,2.0884141468120987,8205.818181818182,48.500240378460646,0.26087674508916153,0.2480471274542814
E07000080,0.8714352071273291,8710.7,48.10020453636061,0.25372695900488246,0.2553715337216536
E07000081,1.9509680253174118,8647.266666666666,40.6259471948599,0.18091439734409687,0.3021047698194114
E07000082,2.892246163910755,8189.642857142857,46.49125361494161,0.233310317022904,0.25909102541901285
E07000083,1.3025908594306832,10736.0,44.88682903402045,0.22820315053085757,0.262816520571603
E07000084,1.437213047694459,8080.0,42.24566083227009,0.18377230083601528,0.2851353657858692
E07000085,0.6496927139127231,8255.866666666667,46.34567601334741,0.23339312223288708,0.2671854839548632
E07000086,0.25263095623986115,9034.666666666666,42.508006895183286,0.20344894620525908,0.2764414732909786
E07000087,0.9738360686916941,8309.857142857143,46.5470950652184,0.24305359646168576,0.2522953397801216
E07000088,0.797653694270392,8467.9,43.02643824858728,0.2089614250058726,0.2801548962381876
E07000089,1.44732489172184,8873.454545454546,43.608341899829604,0.20411144257193206,0.28048396031997486
E07000090,0.18074443575248333,7431.705882352941,45.01859721230568,0.23796588165010515,0.2713440467527798
E07000091,-0.09310529410307329,7810.826086956522,50.20462433101645,0.29478642874350397,0.2367378631431807
E07000092,1.5836368382369406,7865.583333333333,39.82015028001233,0.1547555792772845,0.29018546926703426
E07000093,0.7313572497702183,8477.533333333333,45.792494925669004,0.22853264725428152,0.26260503202039487
E07000094,1.314418721890156,8994.642857142857,42.69387707388568,0.21441682191990216,0.30948735483570705
E07000095,1.08687439408166,7507.076923076923,40.4943569799835,0.18094061469119493,0.2991389825869263
E07000096,-0.23938489563078622,7066.227272727273,41.158415315308964,0.17884044641083777,0.2909857195864889
E07000098,0.24510453513558966,8113.153846153846,40.915065379634356,0.18338787848137528,0.306082590420873
E07000099,1.128927920080015,8897.533333333333,42.14236941413627,0.19374574855346188,0.27809567151717957
E07000102,0.21858637196537667,7830.5,41.94658824543566,0.18617780754358845,0.29206312107983917
E07000103,0.7914476827507858,8051.916666666667,37.46952196449394,0.13716911722837158,0.31587125837751456
E07000105,-0.4292638454135704,9358.42857142857,43.42576249453293,0.20912911943742732,0.2896380398070608
E07000106,2.438194113541639,8549.0625,41.700222819127475,0.21810740858955202,0.299507825746821
E07000107,1.5286623489375963,8773.153846153846,39.21792059098215,0.15471189678349886,0.30952649227517487
E07000108,-0.8504333015693382,8465.285714285714,46.964751366714744,0.24920446744202243,0.2523290785068604
E07000109,0.19066868569795517,8222.307692307691,40.64605895890414,0.18124473835420526,0.3070777315342028
E07000110,1.123781884308892,9112.21052631579,42.66123274593845,0.20170578670184353,0.286443123020591
E07000111,2.1685126334133904,8092.466666666666,44.43254804821565,0.2228116217348138,0.2802357602204681
E07000112,0.6511857726968063,8094.285714285715,47.40143463128553,0.25744777993779056,0.24591686478210845
E07000113,1.5394877245366938,8933.166666666666,41.615685084663525,0.19612626960832033,0.29779088573307555
E07000114,0.36166825792178203,8321.058823529413,45.146660106582566,0.24344709025731232,0.27657351889418974
E07000115,1.7479207516272994,10197.76923076923,42.59063947918996,0.19552944622414511,0.29514737357032234
E07000116,2.553121851845179,8547.76923076923,43.46238453758966,0.19879342450621232,0.28734060799989786
E07000117,-0.8722051921562869,7445.333333333333,41.07558532696105,0.1965455488993427,0.29779152531541125
E07000118,0.3020823542950958,8490.714285714286,43.055760303201495,0.2014635793491135,0.26785076093984844
E07000119,0.12085259483760252,9023.444444444445,50.08685774034526,0.27800152132040673,0.23041917371221018
E07000120,-0.6455655914031321,9014.777777777777,40.930588754339354,0.19147459686925858,0.3018687483190152
E07000121,-1.0638618565383475,8228.833333333334,40.59510978695245,0.20597586144055471,0.3156275746959207
E07000122,0.12127412418856211,7088.076923076923,40.73067223037538,0.19266189712508178,0.2979800865262735
E07000123,-0.11153861595668393,8479.235294117647,36.71132262470476,0.1533767998491574,0.3399963289047388
E07000124,0.47634751334431646,7753.25,47.40443770763962,0.23777794179808792,0.25915696034170743
E07000125,-0.46612362092170545,8929.0,42.55968795350523,0.19494891684282983,0.28010873512451384
E07000126,0.1705088339574411,6534.470588235294,44.08441878923339,0.2171125099024178,0.26965098724956266
E07000127,-0.3248995386460483,7633.066666666667,43.46786612342066,0.22286359583274498,0.29705207615141127
E07000128,0.4546244961854084,8076.214285714285,49.05431532588474,0.27594174661522575,0.24104384887150312
E07000129,-0.23239634357462124,8495.833333333334,42.529479288681436,0.20327909307871397,0.2779667736391665
E07000130,0.2565912865355205,8564.363636363636,40.362556168588064,0.1916360430337723,0.30737036873085455
E07000131,0.5842144419841551,9553.7,45.616737190221514,0.22119109025942038,0.2653710564602926
E07000132,0.416093544217573,8119.0,44.69992469550636,0.22349966822018605,0.2614229131576422
E07000133,-0.01765842460834752,8565.666666666666,47.161088638140484,0.23614200971164812,0.2549670003836105
E07000134,-0.3295125185106155,8062.2307692307695,43.74978299547808,0.20681987551081107,0.2721854001564754
E07000135,-0.8487390932077751,9552.166666666666,42.560607988758186,0.22141519064340356,0.2973479164878246
E07000136,1.158663208344856,8854.625,42.78512508827129,0.2165402214306943,0.2764540320233901
E07000137,0.4015897243180601,7890.555555555556,52.09511377897903,0.30741494892909643,0.22379966714109306
E07000138,2.930204625883308,8436.714285714286,38.28236140973791,0.1788008774499146,0.3185308913827301
E07000139,1.8579304220984254,9088.384615384615,45.68276176599821,0.23983867360914782,0.25369733207852224
E07000140,1.805482819880455,7795.0,48.91275171378836,0.2683510786260298,0.24959435535076951
E07000141,0.6006069645082275,8951.5625,46.081041566677555,0.235942517196856,0.2632909243924467
E07000142,1.9529907864746476,8744.181818181818,47.627876316450056,0.2531408803091229,0.25117213528319693
E07000143,0.2803978065935722,8309.117647058823,46.78860233509838,0.2559105171247682,0.2565132656482417
E07000144,1.726904254313324,7329.5,47.78737610146586,0.2596537722385677,0.2429529200865051
E07000145,-0.2362579762382985,7630.615384615385,45.46852685951619,0.2493561942074175,0.270030655195739
E07000146,0.836235118426695,7960.263157894737,48.00516113504307,0.2704759768003287,0.25236388458089776
E07000147,1.088752904906287,7511.928571428572,54.30733435634014,0.337102561973612,0.20684372200637718
E07000148,2.175768872479598,10155.5,34.23055848206248,0.1530561799291739,0.340740177168036
E07000149,1.025426305071443,9537.733333333334,46.596540930905256,0.24911022407966704,0.2589567753909904
E07000150,-0.23841340795118912,9131.625,38.22506118065103,0.1498768725724007,0.31045852770225213
E07000151,0.7607931364276148,8695.1,44.59134986806314,0.2085328436345118,0.270160465119248
E07000152,0.05371189713482827,9510.3,44.637118068175944,0.21567887970855965,0.2751290771238524
E07000153,0.025565407193133726,9291.90909090909,41.89744514547148,0.1951902649909041,0.2897017649146277
E07000154,1.366952090415477,7235.1612903225805,38.79638437116344,0.16496629327086634,0.3217268350127339
E07000155,0.4373367057374536,8681.09090909091,44.97280515404153,0.21026643884654322,0.26772117004287205
E07000156,-0.32002435060870094,8008.1,41.784270022090865,0.1954294147089335,0.2991547964648503
E07000163,-0.08373173162585179,7167.25,50.31265106821918,0.2804888491775826,0.23180953662526424
E07000164,-0.1070327260608361,8357.454545454546,49.38841196474744,0.26772939216485275,0.2347387585895292
E07000165,-0.19933940905778377,7692.619047619048,47.26894846938862,0.24210790656174433,0.2554230988078192
E07000166,0.8475348634493468,8955.333333333334,48.01898028557147,0.2480430834439442,0.22594913633824243
E07000167,-0.7407011456450573,9271.5,50.564046709425135,0.2784965573580183,0.23396052045002444
E07000168,-0.4035302532587428,7766.928571428572,49.0309365578547,0.27363746450276977,0.24183768232711386
E07000169,-1.1090455819215388,9169.7,44.90922936053774,0.2123324124048437,0.2616329722758815
E07000170,-0.7089653610952437,8021.0625,42.15361319896887,0.19926354749390618,0.2812073820208257
E07000171,-0.10719761726124906,8448.57142857143,45.08726371819883,0.2225496568095415,0.2669513134453532
E07000172,-0.4368397644675039,8187.642857142857,42.55117988550738,0.21165986700013803,0.27017381352166303
E07000173,-0.8000182157520354,7882.6,43.2429258968027,0.20923429402773058,0.2661768488924762
E07000174,0.03037629140296799,8411.615384615385,42.33381782530809,0.19713852728057926,0.27615747113638967
E07000175,-0.10725801859751931,9471.307692307691,45.480545730712635,0.2314670745304494,0.2638168679577056
E07000176,-0.020136055931900175,8094.4,43.86450557397275,0.21687417456148583,0.2747345613359429
E07000177,0.7662924708435718,7991.894736842105,41.93374522844115,0.1888361149367133,0.2845211077552268
E07000178,1.0505943266203244,8421.333333333334,32.98663568991723,0.13915828135099384,0.3864594404600139
E07000179,1.1135415745229376,7189.1,44.40471867877609,0.2144594880596423,0.272936855360659
E07000180,0.6208713172558779,9850.714285714286,42.311772521164194,0.204123587933682,0.2782956422048071
E07000181,0.5847481305929088,7450.533333333334,45.08595449038551,0.22657123052341513,0.2646966696385825
E07000187,-0.27193691035145173,8306.285714285714,46.75339871664026,0.24218307973976114,0.2632499858975321
E07000188,-0.2967716306796499,8817.57142857143,46.07209202353444,0.24298679562811684,0.26508812274482374
E07000189,-0.21242176866335763,7029.0,47.0985290553007,0.2593213979474404,0.25661118283516665
E07000190,-0.9831670685871883,8601.142857142857,45.29789946796276,0.23919139571524067,0.26498009579516296
E07000191,-0.07484994156347308,7001.0,55.73387623092835,0.35234408367477543,0.2063388862026539
E07000192,-0.18150537999443522,7806.461538461538,42.04660829833071,0.1924480105410755,0.2710173895749723
E07000193,-1.1308376300065817,8061.533333333334,42.83457781939777,0.19895241627658206,0.28537933040893887
E07000194,-1.0271194293225872,8803.083333333334,45.66198649812066,0.23789782154599348,0.2608658879380491
E07000195,-0.007662260364565932,8100.625,42.14073532497514,0.2121399195167431,0.2808556096896465
E07000196,-1.074255460390065,8026.357142857143,46.94642918272264,0.2455087752888557,0.24923316392965894
E07000197,-0.113338794651325,8616.125,44.89489378828785,0.22635632658873778,0.2548906295906051
